Time,wx,wy,wz,qx,qy,qz,q0,x,y,z,vx,vy,vz
6.302,0.0051963,-0.0108395,139.337,0.0022487,-0.000362726,0.968179,-0.250247,6.87083e+06,47998,0,-54.2717,7614.94,0
6.303,0.00663323,-0.00973812,139.381,0.00222259,-0.000514514,0.94841,-0.317037,6.87083e+06,48005.6,0,-54.2803,7614.94,0
6.304,0.00789914,-0.00838463,139.425,0.00218493,-0.000663347,0.924032,-0.382309,6.87083e+06,48013.2,0,-54.2889,7614.94,0
6.305,0.00896112,-0.00681383,139.469,0.00213578,-0.000808682,0.895157,-0.445745,6.87083e+06,48020.8,0,-54.2975,7614.94,0
6.306,0.00979149,-0.00506617,139.514,0.00207529,-0.000950008,0.861923,-0.507034,6.87083e+06,48028.4,0,-54.3061,7614.94,0
6.307,0.0103685,-0.00318675,139.558,0.00200373,-0.00108685,0.824486,-0.565877,6.87083e+06,48036,0,-54.3147,7614.94,0
6.308,0.010677,-0.00122416,139.602,0.00192146,-0.00121873,0.783025,-0.621985,6.87083e+06,48043.7,0,-54.3233,7614.94,0
6.309,0.0107087,0.000770806,139.646,0.00182894,-0.00134522,0.737739,-0.675082,6.87083e+06,48051.3,0,-54.3319,7614.94,0
6.31,0.0104626,0.00274639,139.691,0.00172674,-0.00146585,0.688843,-0.724907,6.87083e+06,48058.9,0,-54.3405,7614.94,0
6.311,0.0099447,0.00465129,139.735,0.00161549,-0.00158018,0.636573,-0.771213,6.87083e+06,48066.5,0,-54.3491,7614.94,0
6.312,0.00916825,0.00643593,139.779,0.00149593,-0.00168773,0.581181,-0.813771,6.87083e+06,48074.1,0,-54.3577,7614.94,0
6.313,0.00815321,0.00805381,139.823,0.00136882,-0.00178803,0.522935,-0.85237,6.87083e+06,48081.7,0,-54.3664,7614.94,0
6.314,0.00692575,0.00946268,139.868,0.001235,-0.00188058,0.462115,-0.886817,6.87083e+06,48089.3,0,-54.375,7614.94,0
6.315,0.00551761,0.0106257,139.912,0.00109532,-0.00196488,0.399018,-0.91694,6.87083e+06,48097,0,-54.3836,7614.94,0
6.316,0.00396531,0.0115123,139.956,0.000950648,-0.0020404,0.333948,-0.942589,6.87083e+06,48104.6,0,-54.3922,7614.94,0
6.317,0.00230918,0.0120991,140.001,0.000801866,-0.00210664,0.267224,-0.963632,6.87083e+06,48112.2,0,-54.4008,7614.94,0
6.318,0.000592296,0.0123705,140.045,0.000649831,-0.00216308,0.19917,-0.979962,6.87083e+06,48119.8,0,-54.4094,7614.94,0
6.319,-0.00114058,0.0123192,140.089,0.000495377,-0.00220924,0.130119,-0.991496,6.87083e+06,48127.4,0,-54.418,7614.94,0
6.32,-0.00284421,0.0119462,140.134,0.000339307,-0.00224467,0.0604077,-0.998171,6.87083e+06,48135,0,-54.4266,7614.94,0
6.321,-0.00447406,0.0112609,140.178,0.000182384,-0.00226896,-0.009622,-0.999951,6.87083e+06,48142.7,0,-54.4352,7614.94,0
6.322,-0.00598744,0.0102809,140.222,2.53267e-05,-0.00228177,-0.0796266,-0.996822,6.87083e+06,48150.3,0,-54.4438,7614.94,0
6.323,-0.00734465,0.0090317,140.267,-0.000131191,-0.00228282,-0.149262,-0.988795,6.87083e+06,48157.9,0,-54.4524,7614.94,0
6.324,-0.00851,0.00754563,140.311,-0.000286537,-0.00227193,-0.218186,-0.975905,6.87083e+06,48165.5,0,-54.4611,7614.94,0
6.325,-0.00945278,0.00586144,140.355,-0.000440118,-0.002249,-0.286058,-0.95821,6.87083e+06,48173.1,0,-54.4697,7614.94,0
6.326,-0.0101481,0.00402307,140.4,-0.000591372,-0.00221406,-0.352544,-0.935792,6.87083e+06,48180.7,0,-54.4783,7614.94,0
6.327,-0.0105774,0.0020786,140.444,-0.000739762,-0.00216722,-0.417314,-0.908759,6.87083e+06,48188.3,0,-54.4869,7614.94,0
6.328,-0.0107293,7.89781e-05,140.489,-0.000884765,-0.00210871,-0.480048,-0.877239,6.87083e+06,48196,0,-54.4955,7614.94,0
6.329,-0.0105994,-0.00192335,140.533,-0.00102587,-0.00203887,-0.540435,-0.841383,6.87083e+06,48203.6,0,-54.5041,7614.94,0
6.33,-0.010191,-0.00387576,140.577,-0.00116254,-0.00195815,-0.598174,-0.801363,6.87083e+06,48211.2,0,-54.5127,7614.94,0
6.331,-0.00951444,-0.00572687,140.622,-0.00129427,-0.00186707,-0.652977,-0.757374,6.87083e+06,48218.8,0,-54.5213,7614.94,0
6.332,-0.00858733,-0.00742787,140.666,-0.00142051,-0.00176626,-0.704571,-0.709629,6.87083e+06,48226.4,0,-54.5299,7614.94,0
6.333,-0.00743385,-0.00893383,140.711,-0.00154069,-0.00165641,-0.752699,-0.658361,6.87083e+06,48234,0,-54.5385,7614.94,0
6.334,-0.00608416,-0.0102049,140.755,-0.00165424,-0.00153827,-0.797118,-0.60382,6.87083e+06,48241.6,0,-54.5471,7614.94,0
6.335,-0.00457366,-0.0112074,140.8,-0.00176054,-0.00141264,-0.837605,-0.546272,6.87083e+06,48249.3,0,-54.5557,7614.94,0
6.336,-0.00294204,-0.0119145,140.844,-0.00185899,-0.00128033,-0.873956,-0.486,6.87083e+06,48256.9,0,-54.5644,7614.94,0
6.337,-0.00123225,-0.0123074,140.889,-0.00194896,-0.00114217,-0.905986,-0.423301,6.87083e+06,48264.5,0,-54.573,7614.94,0
6.338,0.00051061,-0.0123753,140.933,-0.00202983,-0.000998997,-0.933534,-0.358482,6.87083e+06,48272.1,0,-54.5816,7614.94,0
6.339,0.00224053,-0.0121162,140.977,-0.00210099,-0.000851623,-0.956457,-0.291864,6.87083e+06,48279.7,0,-54.5902,7614.94,0
6.34,0.00391173,-0.0115366,141.022,-0.00216187,-0.000700838,-0.974638,-0.223776,6.87083e+06,48287.3,0,-54.5988,7614.94,0
6.341,0.00547995,-0.0106516,141.066,-0.00221193,-0.000547403,-0.987982,-0.154554,6.87083e+06,48295,0,-54.6074,7614.94,0
6.342,0.00690355,-0.00948422,141.111,-0.00225069,-0.000392039,-0.996417,-0.0845422,6.87083e+06,48302.6,0,-54.616,7614.94,0
6.343,0.0081447,-0.00806522,141.155,-0.00227774,-0.000235433,-0.999898,-0.0140875,6.87083e+06,48310.2,0,-54.6246,7614.94,0
6.344,0.0091703,-0.00643195,141.2,-0.00229276,-7.82346e-05,-0.998402,0.0564595,6.87083e+06,48317.8,0,-54.6332,7614.94,0
6.345,0.00995295,-0.00462754,141.244,-0.00229551,7.89388e-05,-0.991932,0.126747,6.87083e+06,48325.4,0,-54.6418,7614.94,0
6.346,0.0104716,-0.00269973,141.289,-0.00228588,0.000235496,-0.980516,0.196426,6.87083e+06,48333,0,-54.6504,7614.94,0
6.347,0.0107124,-0.000699608,141.333,-0.00226385,0.000390865,-0.964205,0.265146,6.87083e+06,48340.6,0,-54.6591,7614.94,0
6.348,0.0106684,0.00131973,141.378,-0.00222952,0.000544483,-0.943078,0.332565,6.87083e+06,48348.3,0,-54.6677,7614.94,0
6.349,0.0103408,0.0033046,141.423,-0.0021831,0.000695787,-0.917233,0.398344,6.87083e+06,48355.9,0,-54.6763,7614.94,0
6.35,0.00973781,0.00520215,141.467,-0.00212492,0.000844209,-0.886797,0.462153,6.87083e+06,48363.5,0,-54.6849,7614.94,0
6.351,0.00887536,0.00696176,141.512,-0.00205539,0.000989163,-0.851917,0.523672,6.87083e+06,48371.1,0,-54.6935,7614.94,0
6.352,0.00777616,0.00853643,141.556,-0.00197503,0.00113004,-0.812764,0.582589,6.87083e+06,48378.7,0,-54.7021,7614.94,0
6.353,0.00646929,0.00988399,141.601,-0.00188444,0.00126621,-0.769529,0.638608,6.87083e+06,48386.3,0,-54.7107,7614.94,0
6.354,0.00498941,0.0109683,141.645,-0.00178428,0.00139701,-0.722425,0.691446,6.87083e+06,48393.9,0,-54.7193,7614.94,0
6.355,0.00337589,0.0117601,141.69,-0.00167527,0.00152176,-0.671685,0.740834,6.87083e+06,48401.6,0,-54.7279,7614.94,0
6.356,0.00167168,0.012238,141.735,-0.00155815,0.00163975,-0.617559,0.786521,6.87083e+06,48409.2,0,-54.7365,7614.94,0
6.357,-7.77429e-05,0.012389,141.779,-0.0014337,0.00175025,-0.560317,0.828275,6.87083e+06,48416.8,0,-54.7451,7614.94,0
6.358,-0.00182563,0.0122087,141.824,-0.00130269,0.00185256,-0.500243,0.865882,6.87083e+06,48424.4,0,-54.7538,7614.94,0
6.359,-0.0035252,0.0117015,141.868,-0.0011659,0.00194594,-0.437636,0.899149,6.87083e+06,48432,0,-54.7624,7614.94,0
6.36,-0.0051309,0.0108809,141.913,-0.00102408,0.0020297,-0.372809,0.927905,6.87083e+06,48439.6,0,-54.771,7614.94,0
6.361,-0.00659961,0.00976841,141.958,-0.000877951,0.0021032,-0.306085,0.952001,6.87083e+06,48447.2,0,-54.7796,7614.94,0
6.362,-0.00789183,0.00839368,142.002,-0.000728228,0.00216582,-0.237799,0.971312,6.87083e+06,48454.9,0,-54.7882,7614.94,0
6.363,-0.00897271,0.00679331,142.047,-0.000575579,0.00221704,-0.168294,0.985734,6.87083e+06,48462.5,0,-54.7968,7614.94,0
6.364,-0.00981303,0.00501007,142.091,-0.000420647,0.00225639,-0.097918,0.995192,6.87083e+06,48470.1,0,-54.8054,7614.94,0
6.365,-0.01039,0.00309169,142.136,-0.000264047,0.00228353,-0.0270263,0.999632,6.87083e+06,48477.7,0,-54.814,7614.94,0
6.366,-0.0106879,0.00108961,142.181,-0.000106378,0.0022982,0.044024,0.999028,6.87083e+06,48485.3,0,-54.8226,7614.94,0
6.367,-0.0106984,-0.000942411,142.225,5.17749e-05,0.00230026,0.114874,0.993377,6.87083e+06,48492.9,0,-54.8312,7614.94,0
6.368,-0.0104209,-0.00294969,142.27,0.000209829,0.00228969,0.185166,0.982705,6.87083e+06,48500.6,0,-54.8398,7614.94,0
6.369,-0.00986274,-0.00487816,142.315,0.000367194,0.00226657,0.254544,0.967059,6.87083e+06,48508.2,0,-54.8484,7614.94,0
6.37,-0.00903861,-0.00667578,142.359,0.000523268,0.00223112,0.322655,0.946514,6.87083e+06,48515.8,0,-54.8571,7614.94,0
6.371,-0.0079705,-0.00829394,142.404,0.000677421,0.00218364,0.389154,0.92117,6.87083e+06,48523.4,0,-54.8657,7614.94,0
6.372,-0.00668701,-0.00968882,142.449,0.000828997,0.00212455,0.453701,0.891151,6.87083e+06,48531,0,-54.8743,7614.94,0
6.373,-0.00522257,-0.0108226,142.494,0.000977306,0.00205434,0.515969,0.856604,6.87083e+06,48538.6,0,-54.8829,7614.94,0
6.374,-0.00361659,-0.0116643,142.538,0.00112162,0.00197358,0.575639,0.817701,6.87083e+06,48546.2,0,-54.8915,7614.94,0
6.375,-0.00191234,-0.0121909,142.583,0.00126119,0.00188289,0.632405,0.774635,6.87082e+06,48553.9,0,-54.9001,7614.94,0
6.376,-0.00015584,-0.012388,142.628,0.00139522,0.00178295,0.685977,0.72762,6.87082e+06,48561.5,0,-54.9087,7614.93,0
6.377,0.00160543,-0.0122498,142.672,0.0015229,0.00167445,0.736079,0.676892,6.87082e+06,48569.1,0,-54.9173,7614.93,0
6.378,0.00332376,-0.0117798,142.717,0.00164342,0.00155809,0.782452,0.622706,6.87082e+06,48576.7,0,-54.9259,7614.93,0
6.379,0.00495255,-0.0109905,142.762,0.00175597,0.00143459,0.824859,0.565334,6.87082e+06,48584.3,0,-54.9345,7614.93,0
6.38,0.00644755,-0.00990285,142.807,0.00185974,0.00130464,0.863078,0.505065,6.87082e+06,48591.9,0,-54.9431,7614.93,0
6.381,0.00776806,-0.00854618,142.852,0.00195397,0.00116891,0.896912,0.442204,6.87082e+06,48599.5,0,-54.9518,7614.93,0
6.382,0.00887808,-0.00695705,142.896,0.00203796,0.00102808,0.926183,0.377068,6.87082e+06,48607.2,0,-54.9604,7614.93,0
6.383,0.00974724,-0.00517842,142.941,0.00211104,0.000882771,0.950738,0.309989,6.87082e+06,48614.8,0,-54.969,7614.93,0
6.384,0.0103517,-0.00325846,142.986,0.00217266,0.000733596,0.970447,0.241305,6.87082e+06,48622.4,0,-54.9776,7614.93,0
6.385,0.0106747,-0.00124927,143.031,0.00222234,0.00058115,0.985204,0.171368,6.87082e+06,48630,0,-54.9862,7614.93,0
6.386,0.0107073,0.000794549,143.075,0.00225971,0.000426016,0.994931,0.100533,6.87082e+06,48637.6,0,-54.9948,7614.93,0
6.387,0.0104483,0.00281736,143.12,0.00228452,0.000268772,0.999572,0.0291612,6.87082e+06,48645.2,0,-55.0034,7614.93,0
6.388,0.00990447,0.00476402,143.165,0.00229664,0.000110001,0.999099,-0.0423819,6.87082e+06,48652.9,0,-55.012,7614.93,0
6.389,0.00909036,0.00658136,143.21,0.00229604,-4.96967e-05,0.993509,-0.11373,6.87082e+06,48660.5,0,-55.0206,7614.93,0
6.39,0.00802795,0.00821968,143.255,0.00228282,-0.000209699,0.982826,-0.184518,6.87082e+06,48668.1,0,-55.0292,7614.93,0
6.391,0.00674602,0.00963408,143.3,0.00225718,-0.000369349,0.967101,-0.254382,6.87082e+06,48675.7,0,-55.0378,7614.93,0
6.392,0.00527937,0.0107857,143.344,0.00221943,-0.000527955,0.946409,-0.322963,6.87082e+06,48683.3,0,-55.0464,7614.93,0
6.393,0.00366795,0.0116428,143.389,0.00216998,-0.000684779,0.920852,-0.389907,6.87082e+06,48690.9,0,-55.0551,7614.93,0
6.394,0.00195568,0.0121817,143.434,0.00210928,-0.000839043,0.890556,-0.454869,6.87082e+06,48698.5,0,-55.0637,7614.93,0
6.395,0.00018936,0.0123873,143.479,0.00203787,-0.000989926,0.855673,-0.517513,6.87082e+06,48706.2,0,-55.0723,7614.93,0
6.396,-0.0015827,0.0122537,143.524,0.00195633,-0.00113657,0.816377,-0.577514,6.87082e+06,48713.8,0,-55.0809,7614.93,0
6.397,-0.00331193,0.0117842,143.569,0.00186526,-0.0012781,0.772868,-0.634562,6.87082e+06,48721.4,0,-55.0895,7614.93,0
6.398,-0.00495087,0.0109915,143.614,0.00176529,-0.0014136,0.725365,-0.68836,6.87082e+06,48729,0,-55.0981,7614.93,0
6.399,-0.00645446,0.00989681,143.658,0.00165704,-0.00154218,0.67411,-0.738628,6.87082e+06,48736.6,0,-55.1067,7614.93,0
6.4,-0.00778129,0.00853007,143.703,0.00154114,-0.00166295,0.619362,-0.785102,6.87082e+06,48744.2,0,-55.1153,7614.93,0
6.401,-0.00889474,0.00692855,143.748,0.00141819,-0.00177505,0.561401,-0.827541,6.87082e+06,48751.8,0,-55.1239,7614.93,0
6.402,-0.009764,0.00513606,143.793,0.00128879,-0.00187767,0.500524,-0.865719,6.87082e+06,48759.5,0,-55.1325,7614.93,0
6.403,-0.0103649,0.00320172,143.838,0.00115352,-0.00197007,0.437043,-0.899438,6.87082e+06,48767.1,0,-55.1411,7614.93,0
6.404,-0.0106807,0.00117865,143.883,0.00101293,-0.00205156,0.371282,-0.928517,6.87082e+06,48774.7,0,-55.1498,7614.93,0
6.405,-0.0107024,-0.000877509,143.928,0.000867584,-0.00212159,0.30358,-0.952803,6.87082e+06,48782.3,0,-55.1584,7614.93,0
6.406,-0.0104292,-0.00291012,143.973,0.000718019,-0.00217969,0.234286,-0.972165,6.87082e+06,48789.9,0,-55.167,7614.93,0
6.407,-0.00986826,-0.0048631,144.018,0.000564792,-0.00222549,0.163757,-0.986498,6.87082e+06,48797.5,0,-55.1756,7614.93,0
6.408,-0.00903483,-0.00668249,144.063,0.000408473,-0.00225877,0.0923573,-0.995723,6.87082e+06,48805.2,0,-55.1842,7614.93,0
6.409,-0.00795166,-0.00831792,144.108,0.000249655,-0.0022794,0.0204565,-0.999788,6.87082e+06,48812.8,0,-55.1928,7614.93,0
6.41,-0.00664846,-0.00972404,144.153,8.89656e-05,-0.00228739,-0.0515729,-0.998667,6.87082e+06,48820.4,0,-55.2014,7614.93,0
6.411,-0.00516106,-0.0108618,144.198,-7.2923e-05,-0.00228283,-0.123357,-0.99236,6.87082e+06,48828,0,-55.21,7614.93,0
6.412,-0.00353041,-0.0116993,144.243,-0.000235291,-0.00226595,-0.194522,-0.980895,6.87082e+06,48835.6,0,-55.2186,7614.93,0
6.413,-0.00180154,-0.0122133,144.288,-0.000397368,-0.00223703,-0.264699,-0.964328,6.87082e+06,48843.2,0,-55.2272,7614.93,0
6.414,-2.22351e-05,-0.0123892,144.333,-0.000558329,-0.00219644,-0.33352,-0.94274,6.87082e+06,48850.8,0,-55.2358,7614.93,0
6.415,0.00175824,-0.0122217,144.378,-0.000717302,-0.00214463,-0.400627,-0.916238,6.87082e+06,48858.5,0,-55.2445,7614.93,0
6.416,0.0034905,-0.0117153,144.423,-0.000873368,-0.00208207,-0.465669,-0.884956,6.87082e+06,48866.1,0,-55.2531,7614.93,0
6.417,0.00512643,-0.0108836,144.468,-0.00102558,-0.00200926,-0.528303,-0.849053,6.87082e+06,48873.7,0,-55.2617,7614.93,0
6.418,0.00662052,-0.00974941,144.513,-0.00117296,-0.00192674,-0.588203,-0.80871,6.87082e+06,48881.3,0,-55.2703,7614.93,0
6.419,0.00793112,-0.008344,144.558,-0.00131454,-0.00183504,-0.645052,-0.764136,6.87082e+06,48888.9,0,-55.2789,7614.93,0
6.42,0.00902163,-0.00670619,144.603,-0.00144934,-0.00173469,-0.69855,-0.715558,6.87082e+06,48896.5,0,-55.2875,7614.93,0
6.421,0.00986149,-0.0048813,144.648,-0.00157643,-0.00162621,-0.748416,-0.663226,6.87082e+06,48904.1,0,-55.2961,7614.93,0
6.422,0.0104271,-0.00291998,144.693,-0.00169491,-0.00151011,-0.794385,-0.607411,6.87082e+06,48911.8,0,-55.3047,7614.93,0
6.423,0.0107025,-0.000876715,144.738,-0.00180396,-0.0013869,-0.836212,-0.548401,6.87082e+06,48919.4,0,-55.3133,7614.93,0
6.424,0.0106796,0.00119161,144.783,-0.00190282,-0.00125706,-0.873676,-0.486503,6.87082e+06,48927,0,-55.3219,7614.93,0
6.425,0.0103589,0.00322734,144.828,-0.00199083,-0.00112109,-0.906576,-0.422037,6.87082e+06,48934.6,0,-55.3305,7614.93,0
6.426,0.00974907,0.00517364,144.873,-0.00206745,-0.00097949,-0.934734,-0.35534,6.87082e+06,48942.2,0,-55.3391,7614.93,0
6.427,0.00886679,0.00697607,144.918,-0.00213223,-0.000832765,-0.958,-0.286758,6.87082e+06,48949.8,0,-55.3478,7614.93,0
6.428,0.0077365,0.00858415,144.963,-0.00218485,-0.000681458,-0.976247,-0.21665,6.87082e+06,48957.4,0,-55.3564,7614.93,0
6.429,0.00638957,0.00995272,145.008,-0.00222512,-0.000526148,-0.989373,-0.145384,6.87082e+06,48965.1,0,-55.365,7614.93,0
6.43,0.00486347,0.0110433,145.054,-0.00225293,-0.000367458,-0.997305,-0.0733307,6.87082e+06,48972.7,0,-55.3736,7614.93,0
6.431,0.00320077,0.0118251,145.099,-0.00226831,-0.000206065,-0.999997,-0.000869962,6.87082e+06,48980.3,0,-55.3822,7614.93,0
6.432,0.0014479,0.0122759,145.144,-0.00227138,-4.27064e-05,-0.99743,0.0716178,6.87082e+06,48987.9,0,-55.3908,7614.93,0
6.433,-0.000346093,0.0123827,145.189,-0.00226232,0.000121817,-0.989611,0.143751,6.87082e+06,48995.5,0,-55.3994,7614.93,0
6.434,-0.00213093,0.0121424,145.234,-0.00224143,0.000286645,-0.976578,0.21515,6.87082e+06,49003.1,0,-55.408,7614.93,0
6.435,-0.00385652,0.0115612,145.279,-0.00220903,0.000450857,-0.958395,0.285437,6.87082e+06,49010.8,0,-55.4166,7614.93,0
6.436,-0.00547435,0.0106552,145.324,-0.0021655,0.000613485,-0.935152,0.35424,6.87082e+06,49018.4,0,-55.4252,7614.93,0
6.437,-0.00693886,0.00944959,145.37,-0.00211124,0.000773521,-0.906967,0.421196,6.87082e+06,49026,0,-55.4338,7614.93,0
6.438,-0.00820875,0.00797791,145.415,-0.00204667,0.000929931,-0.873985,0.485948,6.87082e+06,49033.6,0,-55.4425,7614.93,0
6.439,-0.0092481,0.00628134,145.46,-0.00197222,0.00108167,-0.836375,0.548153,6.87082e+06,49041.2,0,-55.4511,7614.93,0
6.44,-0.0100274,0.00440745,145.505,-0.00188831,0.00122771,-0.794332,0.60748,6.87082e+06,49048.8,0,-55.4597,7614.93,0
6.441,-0.0105246,0.00240883,145.55,-0.00179537,0.00136704,-0.748074,0.663612,6.87082e+06,49056.4,0,-55.4683,7614.93,0
6.442,-0.0107253,0.000341706,145.595,-0.00169381,0.00149869,-0.697842,0.716248,6.87082e+06,49064.1,0,-55.4769,7614.93,0
6.443,-0.0106235,-0.00173569,145.641,-0.00158404,0.00162178,-0.643898,0.765108,6.87082e+06,49071.7,0,-55.4855,7614.93,0
6.444,-0.010222,-0.00376474,145.686,-0.00146647,0.00173549,-0.586526,0.809927,6.87082e+06,49079.3,0,-55.4941,7614.93,0
6.445,-0.00953166,-0.00568811,145.731,-0.00134151,0.00183908,-0.526025,0.850466,6.87082e+06,49086.9,0,-55.5027,7614.93,0
6.446,-0.00857184,-0.00745136,145.776,-0.00120961,0.00193195,-0.462714,0.886505,6.87082e+06,49094.5,0,-55.5113,7614.93,0
6.447,-0.00736938,-0.0090045,145.821,-0.00107122,0.00201359,-0.396927,0.917847,6.87082e+06,49102.1,0,-55.5199,7614.93,0
6.448,-0.00595808,-0.0103034,145.867,-0.000926858,0.00208361,-0.329011,0.944323,6.87082e+06,49109.7,0,-55.5285,7614.93,0
6.449,-0.0043777,-0.011311,145.912,-0.000777068,0.00214173,-0.259325,0.965787,6.87082e+06,49117.4,0,-55.5371,7614.93,0
6.45,-0.00267283,-0.0119986,145.957,-0.000622465,0.00218778,-0.188237,0.982121,6.87082e+06,49125,0,-55.5458,7614.93,0
6.451,-0.000891696,-0.0123463,146.002,-0.000463728,0.00222171,-0.116126,0.993232,6.87082e+06,49132.6,0,-55.5544,7614.93,0
6.452,0.000915276,-0.012344,146.048,-0.000301608,0.00224354,-0.0433741,0.999056,6.87082e+06,49140.2,0,-55.563,7614.93,0
6.453,0.00269683,-0.0119914,146.093,-0.000136928,0.00225339,0.0296316,0.999558,6.87082e+06,49147.8,0,-55.5716,7614.93,0
6.454,0.00440235,-0.0112982,146.138,2.94167e-05,0.00225142,0.102502,0.99473,6.87082e+06,49155.4,0,-55.5802,7614.93,0
6.455,0.00598333,-0.0102838,146.184,0.000196468,0.00223788,0.174848,0.984593,6.87082e+06,49163.1,0,-55.5888,7614.93,0
6.456,0.00739468,-0.00897677,146.229,0.000363209,0.00221302,0.246282,0.969196,6.87082e+06,49170.7,0,-55.5974,7614.93,0
6.457,0.00859611,-0.00741395,146.274,0.000528583,0.00217714,0.316424,0.948615,6.87082e+06,49178.3,0,-55.606,7614.93,0
6.458,0.00955323,-0.00563961,146.319,0.000691503,0.00213054,0.384895,0.922958,6.87082e+06,49185.9,0,-55.6146,7614.93,0
6.459,0.0102385,-0.0037041,146.365,0.000850873,0.00207353,0.451328,0.892355,6.87082e+06,49193.5,0,-55.6232,7614.93,0
6.46,0.0106323,-0.00166244,146.41,0.00100561,0.00200643,0.515367,0.856967,6.87082e+06,49201.1,0,-55.6318,7614.93,0
6.461,0.0107229,0.000427263,146.455,0.00115464,0.00192953,0.576665,0.816978,6.87082e+06,49208.7,0,-55.6405,7614.93,0
6.462,0.0105076,0.00250541,146.501,0.00129697,0.00184315,0.634891,0.772598,6.87082e+06,49216.4,0,-55.6491,7614.93,0
6.463,0.00999224,0.00451266,146.546,0.00143164,0.00174758,0.689731,0.724062,6.87082e+06,49224,0,-55.6577,7614.93,0
6.464,0.00919122,0.0063916,146.591,0.0015578,0.00164316,0.740887,0.671626,6.87082e+06,49231.6,0,-55.6663,7614.93,0
6.465,0.00812719,0.00808839,146.637,0.00167466,0.00153022,0.788081,0.615567,6.87082e+06,49239.2,0,-55.6749,7614.93,0
6.466,0.00683036,0.00955433,146.682,0.00178157,0.00140912,0.831056,0.556184,6.87082e+06,49246.8,0,-55.6835,7614.93,0
6.467,0.00533763,0.0107472,146.728,0.00187797,0.00128028,0.869576,0.493793,6.87082e+06,49254.4,0,-55.6921,7614.93,0
6.468,0.00369157,0.0116327,146.773,0.0019634,0.00114415,0.903431,0.428727,6.87082e+06,49262,0,-55.7007,7614.93,0
6.469,0.00193921,0.0121851,146.818,0.00203755,0.00100127,0.932434,0.361333,6.87082e+06,49269.7,0,-55.7093,7614.93,0
6.47,0.000130709,0.0123882,146.864,0.00210017,0.00085224,0.956424,0.291972,6.87082e+06,49277.3,0,-55.7179,7614.93,0
6.471,-0.0016821,0.0122359,146.909,0.00215114,0.000697731,0.975267,0.221016,6.87082e+06,49284.9,0,-55.7265,7614.93,0
6.472,-0.00344717,0.0117323,146.954,0.0021904,0.000538513,0.988858,0.148847,6.87082e+06,49292.5,0,-55.7351,7614.93,0
6.473,-0.00511374,0.0108914,147,0.00221797,0.00037543,0.997117,0.0758522,6.87082e+06,49300.1,0,-55.7438,7614.93,0
6.474,-0.00663382,0.00973721,147.045,0.00223393,0.000209408,0.999995,0.00242543,6.87082e+06,49307.7,0,-55.7524,7614.93,0
6.475,-0.00796354,0.00830257,147.091,0.0022384,4.14436e-05,0.997471,-0.0710371,6.87082e+06,49315.4,0,-55.761,7614.93,0
6.476,-0.00906446,0.00662852,147.136,0.00223154,-0.000127407,0.989555,-0.144138,6.87082e+06,49323,0,-55.7696,7614.93,0
6.477,-0.00990466,0.00476305,147.182,0.00221352,-0.000296043,0.976284,-0.216482,6.87082e+06,49330.6,0,-55.7782,7614.93,0
6.478,-0.0104597,0.00275976,147.227,0.00218451,-0.000463335,0.957725,-0.287677,6.87082e+06,49338.2,0,-55.7868,7614.93,0
6.479,-0.0107133,0.000676279,147.272,0.0021447,-0.000628145,0.933973,-0.357336,6.87082e+06,49345.8,0,-55.7954,7614.93,0
6.48,-0.0106578,-0.00142735,147.318,0.00209427,-0.000789347,0.905153,-0.42508,6.87082e+06,49353.4,0,-55.804,7614.93,0
6.481,-0.0102947,-0.00349042,147.363,0.00203341,-0.000945845,0.871416,-0.490539,6.87082e+06,49361,0,-55.8126,7614.93,0
6.482,-0.00963397,-0.00545328,147.409,0.00196231,-0.00109659,0.832941,-0.553358,6.87082e+06,49368.7,0,-55.8212,7614.93,0
6.483,-0.0086946,-0.0072591,147.454,0.00188116,-0.00124062,0.789931,-0.613191,6.87082e+06,49376.3,0,-55.8298,7614.93,0
6.484,-0.00750346,-0.00885551,147.5,0.0017902,-0.00137702,0.742617,-0.669712,6.87082e+06,49383.9,0,-55.8385,7614.93,0
6.485,-0.00609479,-0.0101961,147.545,0.00168966,-0.00150501,0.691252,-0.72261,6.87082e+06,49391.5,0,-55.8471,7614.93,0
6.486,-0.00450918,-0.0112418,147.591,0.00157986,-0.00162388,0.636112,-0.771594,6.87082e+06,49399.1,0,-55.8557,7614.93,0
6.487,-0.00279243,-0.0119621,147.636,0.00146114,-0.00173304,0.577492,-0.816393,6.87082e+06,49406.7,0,-55.8643,7614.93,0
6.488,-0.000994177,-0.0123358,147.682,0.00133394,-0.001832,0.515709,-0.856761,6.87082e+06,49414.3,0,-55.8729,7614.93,0
6.489,0.000833465,-0.0123516,147.727,0.00119876,-0.0019204,0.451098,-0.892472,6.87082e+06,49422,0,-55.8815,7614.93,0
